牡丹江,第一中学,129.6532409,44.55555901,1788A
曲靖,环境监测站,103.7984498,25.50693441,1916A
曲靖,烟厂办公区,103.8119881,25.54070383,1917A
九江,石化总厂,116.08324,29.754405,1809A
九江,综合工业园,115.925324,29.605999,1808A
九江,十里,115.996552,29.683178,1803A
九江,水科所,115.907026,29.71361,1807A
九江,五七二七厂,116.019824,29.666482,1806A
九江,庐山气象台,115.988532,29.572746,1810A
九江,西园,115.995308,29.733049,1805A
九江,茅山头,115.98093,29.687728,1804A
金昌,市科委,102.19818,38.530888,1942A
金昌,新川苑,102.1813642,38.53983964,1943A
金昌,公司二招,102.1929685,38.5130289,1944A
嘉峪关,酒钢耐材公司,98.260778,39.863778,1946A
嘉峪关,气象局,98.297879,39.778034,1945A
洛阳,市监测站,112.4722803,34.67848095,1813A
洛阳,河南林校,112.5055014,34.69355526,1815A
洛阳,豫西宾馆,112.5334953,34.712882,1814A
洛阳,市委新办公区,112.46016,34.627869,1817A
洛阳,开发区管委会,112.4876296,34.62342591,1816A
洛阳,中信二小,112.3653963,34.61892173,1811A
洛阳,市委党校,112.4067121,34.65660812,1812A
安阳,铁佛寺,114.295287,36.111451,1822A
安阳,棉研所,114.361053,36.068242,1818A
安阳,环保局,114.405268,36.095216,1821A
安阳,银杏小区,114.371853,36.074755,1820A
安阳,红庙街,114.366866,36.107544,1819A
开封,妇幼保健院,114.357502,34.801814,1825A
开封,世纪星幼儿园,114.300725,34.801266,1826A
开封,肿瘤医院,114.3508,34.782538,1824A
开封,河大一附院,114.352921,34.806498,1823A
焦作,市环保局,113.239839,35.21756096,1828A
焦作,影视城,113.215202,35.26816393,1830A
焦作,市监测站,113.273823,35.24076,1827A
焦作,高新区政府,113.2584135,35.18200861,1829A
平顶山,高压开关厂,113.31068,33.725457,1831A
平顶山,平顶山工学院,113.193392,33.780264,1834A
平顶山,规划设计院,113.304133,33.741264,1833A
平顶山,新华旅馆,113.327474,33.7259,1832A
三门峡,市政府,111.206832,34.778439,1835A
三门峡,开发区,111.170195,34.770274,1836A
三门峡,风景区,111.216067,34.800036,1838A
三门峡,二印,111.196818,34.792773,1837A
遵义,凤凰山,106.9539078,27.66210761,1912A
遵义,丁字口,106.9324733,27.68819026,1911A
遵义,忠庄,106.8917289,27.64321511,1913A
遵义,舟水桥,106.9319559,27.64874153,1914A
遵义,干田坝,106.9278839,27.71208636,1915A
吴江,吴江市环保局,120.647238,31.158598,1985A
吴江,吴江开发区,120.671043,31.168107,1987A
吴江,教师进修学校,120.645865,31.17336,1986A
昆山,昆山实验小学,120.963951,31.391263,1988A
昆山,震川中学,121.008806,31.384976,1989A
常熟,菱塘子站,120.747458,31.658348,1992A
常熟,海虞子站,120.810431,31.751731,1990A
常熟,兴福子站,120.740423,31.679292,1991A
张家港,张家港市监测站,120.537567,31.870521,1993A
张家港,城北小学,120.560156,31.885576,1994A
太仓,太仓市监测站,121.121124,31.458415,1995A
太仓,科教新城实小,121.146168,31.426728,1996A
句容,消防指挥中心,119.162103,31.959161,1997A
句容,房家坝,119.188862,31.953233,1998A
江阴,虹桥邮政,120.279312,31.923334,1999A
江阴,第二实验小学,120.313866,31.922751,2001A
江阴,五星公园,120.249373,31.912392,2000A
宜兴,宜兴市环保局,119.828233,31.357982,2002A
宜兴,宜园,119.804369,31.372928,2003A
金坛,金坛市环境监测站,119.590614,31.754794,2004A
金坛,金坛市自来水公司,119.590768,31.740699,2005A
溧阳,溧阳市东门子站,119.363406,31.620088,2006A
溧阳,燕山子站,119.478531,31.404055,2007A
海门,海门市监测站,121.183955,31.899839,2008A
海门,蓓蕾幼儿园,121.165344,31.9,2009A
岳阳,云溪区,113.274576,29.479266,1850A
岳阳,开发区,113.154998,29.363353,1849A
岳阳,城陵矶,113.157827,29.43979,1848A
岳阳,金凤水库,113.190589,29.35978,1852A
岳阳,君山区,113.00702,29.443086,1851A
岳阳,南湖风景区,113.111282,29.360795,1847A
常德,市技术监督局,111.709063,29.029332,1856A
常德,市监测站,111.714421,29.037709,1853A
常德,鼎城区环保局,111.687503,29.026529,1855A
常德,市二中,111.709626,28.973756,1854A
常德,白鹤山,111.771448,29.084956,1857A
张家界,电业局,110.480577,29.127528,1859A
张家界,永定新区,110.5438,29.126029,1858A
张家界,未央路,110.552025,29.355223,1860A
张家界,袁家界,110.454306,29.353665,1861A
绵阳,富乐山,104.7792548,31.4762016,1878A
绵阳,三水厂,104.740819,31.510765,1881A
绵阳,市人大,104.7209844,31.4875057,1879A
绵阳,高新区自来水公司,104.6812478,31.4692162,1880A
宜宾,宜宾四中,104.615141,28.797109,1884A
宜宾,市委,104.626906,28.773675,1883A
宜宾,市政府,104.649212,28.75888,1885A
宜宾,沙坪中学,104.688958,28.801936,1887A
宜宾,黄金嘴,104.600105,28.735095,1886A
宜宾,石马中学,104.588662,28.790548,1882A
攀枝花,金江,101.8563914,26.54921369,1892A
攀枝花,炳草岗,101.7274396,26.59249805,1890A
攀枝花,仁和,101.737869,26.50903834,1891A
攀枝花,河门口,101.7241698,26.52800634,1889A
攀枝花,弄弄坪,101.7001006,26.56866653,1888A
泸州,小市上码头,105.4536379,28.90543253,1894A
泸州,市环监站,105.3851034,29.15709647,1896A
泸州,兰田宪桥,105.4394716,28.86373901,1895A
泸州,九狮山,105.4432633,28.96387182,1893A
自贡,大塘山,104.7610802,29.37613171,1897A
自贡,檀木林街,104.7802492,29.36314154,1899A
自贡,春华路,104.7828336,29.34511558,1900A
自贡,盐马路,120.135332,33.37877536,1898A
德阳,耐火材料厂,104.3659785,31.11488065,1904A
德阳,东山公园,104.4256251,31.14079971,1901A
德阳,西小区,104.3921219,31.1349224,1902A
德阳,市检察院,104.4129402,31.12133036,1903A
南充,西山风景区,106.065628,30.812044,1905A
南充,南充市委,106.117134,30.843876,1906A
南充,嘉陵区环保局,106.074481,30.76748,1909A
南充,市环境监测站,106.119289,30.842388,1910A
南充,高坪区监测站,106.116748,30.789261,1908A
南充,南充炼油厂,106.113939,30.824419,1907A
三亚,河西子站,109.500782,18.274032,1877A
三亚,河东子站,109.510147,18.260119,1876A
吉林,江南公园,126.564,43.837009,1776A
吉林,农科院,125.250623,43.940206,1777A
吉林,丰满,126.560087,43.826675,1778A
吉林,电力学院,126.51866,43.830187,1774A
吉林,哈达湾,126.55762,43.891304,1772A
吉林,江北,126.563774,43.903493,1775A
吉林,东局子,126.596555,43.855928,1773A
石嘴山,大武口黄河东街,106.3759218,39.00877039,1948A
石嘴山,红果子镇惠新街,106.718284,39.14109584,1950A
石嘴山,沙湖旅游区,106.370657,38.83048313,1947A
石嘴山,惠农南大街,106.784802,39.23709312,1949A
临安,市政府,119.731282,30.239675,2010A
临安,四中,119.70553,30.233965,2011A
富阳,监测站,119.965558,30.056972,2012A
富阳,富春二小,119.955985,30.052567,2013A
义乌,江东,120.115146,29.311227,2014A
义乌,北苑,120.068149,29.333019,2015A
诸暨,图书馆,120.255182,29.714637,2016A
诸暨,富林印务,120.227234,29.730187,2017A
鞍山,太平子站,123.0625548,41.15070054,1750A
鞍山,开发区,122.953852,41.15137291,1752A
鞍山,铁西,122.9758675,41.12546256,1751A
鞍山,明达新区,123.02145,41.09050897,1753A
鞍山,千山公园,123.1545692,41.01770022,1754A
鞍山,深沟寺,123.0327059,41.14118677,1748A
鞍山,中心站,123.0112355,41.10115867,1749A
抚顺,望花,123.7909935,41.85892204,1755A
抚顺,水库,124.0944132,41.89483258,1759A
抚顺,沈抚新城,123.7175831,41.8431877,1760A
抚顺,站前,123.9165002,41.86699658,1758A
抚顺,东洲,124.0507951,41.87241597,1757A
抚顺,新华,123.9229519,41.88544786,1756A
本溪,大峪,123.8588542,41.24965899,1761A
本溪,溪湖,123.7742994,41.33489637,1762A
本溪,彩屯,123.7452194,41.309522,1763A
本溪,东明,123.7869125,41.29819282,1764A
本溪,威宁,123.8262756,41.35291136,1766A
本溪,职业病院,123.8073561,41.28415732,1765A
锦州,监测站,121.1342702,41.12360197,1770A
锦州,开发区,121.071985,40.850205,1768A
锦州,南山,121.1118997,41.07479271,1767A
锦州,百股水厂,121.20877,41.127695,1769A
锦州,北湖公园,121.1385731,41.14312563,1771A
瓦房店,抱龙山庄,122.002273,39.630847,2018A
瓦房店,东山公园,122.023444,39.627162,2019A
桂林,监测站,110.6506793,26.04171238,1863A
桂林,八中,110.2956222,25.23301775,1865A
桂林,龙隐路小学,110.3191228,25.27369291,1864A
桂林,电子科大尧山校区,110.4204998,25.31243738,1862A
芜湖,监测站,118.3898058,31.34157215,1794A
芜湖,科创中心,118.3827829,31.41755644,1795A
芜湖,五七二零厂,118.409041,31.402067,1797A
芜湖,四水厂,117.0240581,32.65333403,1796A
胶州,胶州一中,120.027784,36.25957,1968A
胶州,胶州环保局,120.040078,36.270387,1967A
章丘,环境监测站,117.54803,36.715449,1961A
章丘,明水开发区,117.38041,36.700852,1962A
即墨,环保局子站,120.450891,36.394406,1963A
即墨,开发区子站,120.512753,36.40999,1964A
平度,1号,119.994603,36.782732,1971A
平度,2号,119.956595,36.796749,1972A
胶南,2号子站,120.015693,35.884346,1966A
胶南,JN子站,120.053014,35.878074,1965A
莱西,环保局子站,120.548179,36.870695,1969A
莱西,人民广场子站,120.524969,36.892107,1970A
莱州,莱州环保局,119.965445,37.186271,1977A
莱州,莱州外经委,119.948753,37.182634,1978A
蓬莱,蓬莱环保局,120.779033,37.813745,1973A
蓬莱,蓬莱博物馆,120.758993,37.831524,1974A
招远,招远环保局,120.410861,37.380326,1975A
招远,招远教育局,120.407585,37.370762,1976A
寿光,世纪学校,118.788615,36.86448,1960A
寿光,监测站,118.74793,36.874506,1959A
文登,文登市环保局,122.05155,37.20382,1981A
文登,文登市丝绸公司,122.070089,37.202678,1982A
荣成,山东成山轮胎公司,122.422237,37.168558,1980A
荣成,荣成市环保局办公楼,122.482532,37.160218,1979A
乳山,乳山市气象局,121.54948,36.935929,1984A
乳山,乳山市环保局,121.542016,36.91955,1983A
马鞍山,马钢动力厂,118.489657,31.696277,1801A
马鞍山,湖东路四小,118.499315,31.72547426,1798A
马鞍山,天平服装,118.495023,31.645308,1799A
马鞍山,市教育基地,118.496085,31.69436495,1802A
马鞍山,慈湖二小,118.5200943,31.75426779,1800A
大庆,让胡路区,124.877429,46.657923,1793A
大庆,大同区,124.842242,46.040832,1789A
大庆,龙凤区,125.140622,46.567901,1790A
大庆,萨尔图区,125.142229,46.635466,1792A
大庆,红岗区,124.897299,46.404186,1791A
